_Y3_1,_Y3_2,_Y3_3,_Y3_4,_Y3_5,_age5grp,_male,_U3UK,_EUUKcopula
3,3,2,1,2,35-44,0,.015,.2589589463195458
3,3,2,1,3,35-44,0,-.15,.0999582007927448
3,3,2,2,1,35-44,0,-.037,.3033099947901364
3,3,2,2,2,35-44,0,-.108,.2058206262930938
3,3,2,2,3,35-44,0,-.273,.0547253685260032
3,3,2,3,1,35-44,0,-.3,.1192048293174661
3,3,2,3,2,35-44,0,-.371,.0295153947651535
3,3,2,3,3,35-44,0,-.536,-.1161130228815783
3,3,3,1,1,35-44,0,.028,.1902889277660783
3,3,3,1,2,35-44,0,-.043,.1082270738007712
3,3,3,1,3,35-44,0,-.208,-.0380731935557207
3,3,3,2,1,35-44,0,-.095,.1949461987387624
3,3,3,2,2,35-44,0,-.166,.1106001139799692
3,3,3,2,3,35-44,0,-.331,-.0426923628753835
3,3,3,3,1,35-44,0,-.358,.0066970262887457
3,3,3,3,2,35-44,0,-.429,-.0844183211907992
3,3,3,3,3,35-44,0,-.594,-.2127508476331411
1,1,1,1,1,45-54,1,1,.9828475705472421
1,1,1,1,2,45-54,1,.8480000000000001,.9010575999283468
1,1,1,1,3,45-54,1,.414,.7240590981562833
1,1,1,2,1,45-54,1,.796,.9083815770435932
1,1,1,2,2,45-54,1,.7250000000000001,.8293538357869744
1,1,1,2,3,45-54,1,.291,.6467565829499509
1,1,1,3,1,45-54,1,.264,.9021952433722809
1,1,1,3,2,45-54,1,.193,.7850424347065237
1,1,1,3,3,45-54,1,.028,.5567572061838793
1,1,2,1,1,45-54,1,.883,.9151169109857603
1,1,2,1,2,45-54,1,.8120000000000001,.8262191193394294
1,1,2,1,3,45-54,1,.378,.6384777137835545
1,1,2,2,1,45-54,1,.76,.8316183052375449
1,1,2,2,2,45-54,1,.6890000000000001,.7503645522930832
1,1,2,2,3,45-54,1,.255,.5709374215153785
1,1,2,3,1,45-54,1,.228,.7212719050341213
1,1,2,3,2,45-54,1,.157,.6163796005278647
1,1,2,3,3,45-54,1,-.008,.3988444636358222
1,1,3,1,1,45-54,1,.5560000000000001,.953257178756273
1,1,3,1,2,45-54,1,.485,.8472483507836419
1,1,3,1,3,45-54,1,.3200000000000001,.566446981479458
1,1,3,2,1,45-54,1,.4330000000000001,.8507410560495281
1,1,3,2,2,45-54,1,.362,.7390537897989257
1,1,3,2,3,45-54,1,.1970000000000001,.4884048029701477
1,1,3,3,1,45-54,1,.17,.4903174980513151
1,1,3,3,2,45-54,1,.099,.3679812837914031
1,1,3,3,3,45-54,1,-.0659999999999999,.1824948366253027
1,2,1,1,1,45-54,1,.8150000000000001,.9326126975107308
1,2,1,1,2,45-54,1,.7440000000000001,.8348645381100632
1,2,1,1,3,45-54,1,.3100000000000001,.6377461381693207
1,2,1,2,1,45-54,1,.6920000000000001,.8340667178508932
1,2,1,2,2,45-54,1,.6210000000000001,.7477535360479169
1,2,1,2,3,45-54,1,.1870000000000001,.5615612091178339
1,2,1,3,1,45-54,1,.16,.6824961298139797
1,2,1,3,2,45-54,1,.089,.5594619411217843
1,2,1,3,3,45-54,1,-.076,.3270568775425193
1,2,2,1,1,45-54,1,.779,.8198565176866925
1,2,2,1,2,45-54,1,.7080000000000001,.7351300981185089
1,2,2,1,3,45-54,1,.274,.5447494787161544
1,2,2,2,1,45-54,1,.656,.7601384998316333
1,2,2,2,2,45-54,1,.5850000000000001,.6768473529870511
1,2,2,2,3,45-54,1,.151,.4899271002201801
1,2,2,3,1,45-54,1,.124,.5618118995140072
1,2,2,3,2,45-54,1,.053,.4590999993993752
1,2,2,3,3,45-54,1,-.112,.2544296210252567
1,2,3,1,1,45-54,1,.4520000000000001,.6790097375274058
1,2,3,1,2,45-54,1,.3810000000000001,.5434826156980226
1,2,3,1,3,45-54,1,.2160000000000001,.3387508768173212
1,2,3,2,1,45-54,1,.3290000000000001,.6314032991889508
1,2,3,2,2,45-54,1,.2580000000000001,.5109315505141933
1,2,3,2,3,45-54,1,.0930000000000001,.2993241046681794
1,2,3,3,1,45-54,1,.0660000000000001,.3529503577887663
1,2,3,3,2,45-54,1,-.0049999999999999,.2588931562144987
1,2,3,3,3,45-54,1,-.1699999999999999,.1006341196051983
1,3,1,1,1,45-54,1,.4360000000000001,.9658314927604819
1,3,1,1,2,45-54,1,.3650000000000001,.8737872914046456
1,3,1,1,3,45-54,1,.2000000000000001,.6201927373955911
1,3,1,2,1,45-54,1,.3130000000000001,.8776481475287373
1,3,1,2,2,45-54,1,.2420000000000001,.7757918733473634
1,3,1,2,3,45-54,1,.0770000000000001,.5210275511119245
1,3,1,3,1,45-54,1,.05,.5036453347335156
1,3,1,3,2,45-54,1,-.0209999999999999,.3449924450495047
1,3,1,3,3,45-54,1,-.1859999999999999,.1411521883595277
1,3,2,1,1,45-54,1,.4000000000000001,.8034474671466667
1,3,2,1,2,45-54,1,.3290000000000001,.657998604728351
1,3,2,1,3,45-54,1,.1640000000000001,.3918501384476941
1,3,2,2,1,45-54,1,.2770000000000001,.7246468381980743
1,3,2,2,2,45-54,1,.2060000000000001,.6063640416799152
1,3,2,2,3,45-54,1,.0410000000000001,.3632736070079947
1,3,2,3,1,45-54,1,.0140000000000001,.3775459581248197
1,3,2,3,2,45-54,1,-.0569999999999999,.2744760370968298
1,3,2,3,3,45-54,1,-.2219999999999999,.1026768888884672
1,3,3,1,1,45-54,1,.3420000000000001,.4737161757568216
1,3,3,1,2,45-54,1,.2710000000000001,.3657423403885659
1,3,3,1,3,45-54,1,.1060000000000001,.1853980636831883
1,3,3,2,1,45-54,1,.2190000000000001,.445689179539441
1,3,3,2,2,45-54,1,.1480000000000001,.344511734265234
1,3,3,2,3,45-54,1,-.0169999999999999,.1786158921117887
1,3,3,3,1,45-54,1,-.0439999999999999,.2400895224429641
1,3,3,3,2,45-54,1,-.1149999999999999,.1486170687286346
1,3,3,3,3,45-54,1,-.2799999999999999,-.008258098541532
2,1,1,1,1,45-54,1,.8500000000000001,.9162505100778901
2,1,1,1,2,45-54,1,.7790000000000001,.8270724088568466
2,1,1,1,3,45-54,1,.345,.6365656006199666
2,1,1,2,1,45-54,1,.7270000000000001,.8311904798512529
2,1,1,2,2,45-54,1,.6560000000000001,.7477548085790321
2,1,1,2,3,45-54,1,.222,.5648245564365425
2,1,1,3,1,45-54,1,.195,.7080800360430846
2,1,1,3,2,45-54,1,.124,.5933368791943885
2,1,1,3,3,45-54,1,-.041,.3570521175553467
2,1,2,1,1,45-54,1,.8140000000000001,.8222244020299271
2,1,2,1,2,45-54,1,.7430000000000001,.7405874027369391
2,1,2,1,3,45-54,1,.3089999999999999,.5546518288332806
2,1,2,2,1,45-54,1,.6910000000000001,.7641741508045995
2,1,2,2,2,45-54,1,.6200000000000001,.6832538310930891
2,1,2,2,3,45-54,1,.1859999999999999,.4976216280076252
2,1,2,3,1,45-54,1,.1589999999999999,.5819927275641125
2,1,2,3,2,45-54,1,.0879999999999999,.4780654625425364
2,1,2,3,3,45-54,1,-.0770000000000001,.2699477436769252
2,1,3,1,1,45-54,1,.487,.7280638064041148
2,1,3,1,2,45-54,1,.416,.581719704997565
2,1,3,1,3,45-54,1,.251,.3378861235598361
2,1,3,2,1,45-54,1,.364,.6716776256067845
2,1,3,2,2,45-54,1,.293,.549119541159384
2,1,3,2,3,45-54,1,.128,.3130834140458979
2,1,3,3,1,45-54,1,.101,.3391210975377339
2,1,3,3,2,45-54,1,.03,.2399749005410243
2,1,3,3,3,45-54,1,-.135,.0722111039084478
2,2,1,1,1,45-54,1,.7460000000000001,.8119400917727735
2,2,1,1,2,45-54,1,.6750000000000002,.7215758622982961
2,2,1,1,3,45-54,1,.241,.5184231095543889
2,2,1,2,1,45-54,1,.6230000000000001,.7496462930803401
2,2,1,2,2,45-54,1,.5520000000000002,.6627375762780545
2,2,1,2,3,45-54,1,.118,.4677581455197977
2,2,1,3,1,45-54,1,.091,.5194829113693341
2,2,1,3,2,45-54,1,.02,.4099934672135024
2,2,1,3,3,45-54,1,-.145,.1960078698309352
2,2,2,1,1,45-54,1,.7100000000000001,.7320190803521094
2,2,2,1,2,45-54,1,.6390000000000001,.6391696911259212
2,2,2,1,3,45-54,1,.205,.4415135954705116
2,2,2,2,1,45-54,1,.5870000000000001,.6712076610351473
2,2,2,2,2,45-54,1,.5160000000000001,.5800669411808045
2,2,2,2,3,45-54,1,.082,.3933142014421111
2,2,2,3,1,45-54,1,.055,.4502119340226705
2,2,2,3,2,45-54,1,-.016,.3524214491354342
2,2,2,3,3,45-54,1,-.181,.1453497712190851
2,2,3,1,1,45-54,1,.383,.5016471617858791
2,2,3,1,2,45-54,1,.312,.3939270010139052
2,2,3,1,3,45-54,1,.147,.2112742770519122
2,2,3,2,1,45-54,1,.26,.4825023318982283
2,2,3,2,2,45-54,1,.189,.3719237538058789
2,2,3,2,3,45-54,1,.024,.1688119199903779
2,2,3,3,1,45-54,1,-.003,.2247966172297448
2,2,3,3,2,45-54,1,-.074,.1303624494491142
2,2,3,3,3,45-54,1,-.239,-.0248044856749379
2,3,1,1,1,45-54,1,.367,.7741684161700355
2,3,1,1,2,45-54,1,.296,.6039761636913406
2,3,1,1,3,45-54,1,.131,.3186388463398497
2,3,1,2,1,45-54,1,.244,.6942860933418601
2,3,1,2,2,45-54,1,.173,.5591415962202659
2,3,1,2,3,45-54,1,.008,.298762214533054
2,3,1,3,1,45-54,1,-.019,.3102817897831003
2,3,1,3,2,45-54,1,-.09,.2097741667079046
2,3,1,3,3,45-54,1,-.255,.0393365932159903
2,3,2,1,1,45-54,1,.331,.58666337360405
2,3,2,1,2,45-54,1,.26,.461088274971585
2,3,2,1,3,45-54,1,.095,.2406407893932336
2,3,2,2,1,45-54,1,.208,.5667279407611409
2,3,2,2,2,45-54,1,.137,.4490132069748612
2,3,2,2,3,45-54,1,-.028,.2186934078239437
2,3,2,3,1,45-54,1,-.055,.2441084081984057
2,3,2,3,2,45-54,1,-.126,.1441190562527743
2,3,2,3,3,45-54,1,-.291,-.0235947074522314
2,3,3,1,1,45-54,1,.273,.3590989957800904
2,3,3,1,2,45-54,1,.202,.2686354008716831
2,3,3,1,3,45-54,1,.037,.1041180090730491
2,3,3,2,1,45-54,1,.15,.3091539021199056
2,3,3,2,2,45-54,1,.079,.2156407466174549
2,3,3,2,3,45-54,1,-.086,.0621822380316667
2,3,3,3,1,45-54,1,-.113,.1407871018120872
2,3,3,3,2,45-54,1,-.184,.0508640864164733
2,3,3,3,3,45-54,1,-.349,-.1056591890187025
3,1,1,1,1,45-54,1,.336,.9547481491702885
3,1,1,1,2,45-54,1,.265,.8549460491299035
3,1,1,1,3,45-54,1,.1,.5769371175374634
3,1,1,2,1,45-54,1,.213,.8563647869004792
3,1,1,2,2,45-54,1,.142,.7536106444731446
3,1,1,2,3,45-54,1,-.023,.5045101259434895
3,1,1,3,1,45-54,1,-.05,.4608583254890191
3,1,1,3,2,45-54,1,-.121,.3099007488974866
3,1,1,3,3,45-54,1,-.286,.0991066305092552
3,1,2,1,1,45-54,1,.3,.7877130356028087
3,1,2,1,2,45-54,1,.229,.6534092202401352
3,1,2,1,3,45-54,1,.0640000000000001,.3804052067405828
3,1,2,2,1,45-54,1,.1770000000000001,.7221263635298867
3,1,2,2,2,45-54,1,.1060000000000001,.6091368260964859
3,1,2,2,3,45-54,1,-.0589999999999999,.3616112847506611
3,1,2,3,1,45-54,1,-.086,.3585097903279897
3,1,2,3,2,45-54,1,-.157,.2514035479284316
3,1,2,3,3,45-54,1,-.322,.070804470133525
3,1,3,1,1,45-54,1,.242,.4213035338181974
3,1,3,1,2,45-54,1,.171,.3168244221533689
3,1,3,1,3,45-54,1,.006,.1385142427629883
3,1,3,2,1,45-54,1,.119,.4139842377154402
3,1,3,2,2,45-54,1,.048,.3112157856899234
3,1,3,2,3,45-54,1,-.117,.1384505111124074
3,1,3,3,1,45-54,1,-.144,.1968414142145336
3,1,3,3,2,45-54,1,-.215,.1040704700666919
3,1,3,3,3,45-54,1,-.38,-.0488678541734474
3,2,1,1,1,45-54,1,.232,.6954739625375596
3,2,1,1,2,45-54,1,.161,.5312375989644771
3,2,1,1,3,45-54,1,-.0039999999999999,.2808630643856367
3,2,1,2,1,45-54,1,.109,.6435154555477954
3,2,1,2,2,45-54,1,.038,.5066650980840557
3,2,1,2,3,45-54,1,-.127,.2619514813777734
3,2,1,3,1,45-54,1,-.154,.292592880869739
3,2,1,3,2,45-54,1,-.225,.1969510395841848
3,2,1,3,3,45-54,1,-.39,.0297494480188519
3,2,2,1,1,45-54,1,.196,.5413072412705198
3,2,2,1,2,45-54,1,.1250000000000001,.4218895278303112
3,2,2,1,3,45-54,1,-.04,.2199437902149989
3,2,2,2,1,45-54,1,.073,.5245489649549975
3,2,2,2,2,45-54,1,.002,.4064788061670161
3,2,2,2,3,45-54,1,-.163,.1869063812681098
3,2,2,3,1,45-54,1,-.19,.2293474777447907
3,2,2,3,2,45-54,1,-.261,.1328674940338352
3,2,2,3,3,45-54,1,-.4259999999999999,-.0271807532359997
3,2,3,1,1,45-54,1,.138,.3497749145415081
3,2,3,1,2,45-54,1,.067,.2605566571524617
3,2,3,1,3,45-54,1,-.0979999999999999,.0913920039305381
3,2,3,2,1,45-54,1,.015,.3053801911654281
3,2,3,2,2,45-54,1,-.056,.2137219420980724
3,2,3,2,3,45-54,1,-.221,.061041292440952
3,2,3,3,1,45-54,1,-.248,.1341201937544045
3,2,3,3,2,45-54,1,-.319,.0442116170815805
3,2,3,3,3,45-54,1,-.484,-.1159159708772333
3,3,1,1,1,45-54,1,.122,.3940757695549614
3,3,1,1,2,45-54,1,.051,.2686692828969267
3,3,1,1,3,45-54,1,-.114,.0881784978901484
3,3,1,2,1,45-54,1,-.001,.3924015361506342
3,3,1,2,2,45-54,1,-.072,.27956203405472
3,3,1,2,3,45-54,1,-.237,.0961405232217224
3,3,1,3,1,45-54,1,-.264,.150022796793657
3,3,1,3,2,45-54,1,-.335,.0557144800693795
3,3,1,3,3,45-54,1,-.5,-.0935339294010841
3,3,2,1,1,45-54,1,.086,.3550180961419473
3,3,2,1,2,45-54,1,.015,.26307047165578
3,3,2,1,3,45-54,1,-.15,.0921782299800693
3,3,2,2,1,45-54,1,-.037,.314128941769426
3,3,2,2,2,45-54,1,-.108,.2169374189627509
3,3,2,2,3,45-54,1,-.273,.0576381210673611
3,3,2,3,1,45-54,1,-.3,.131577876919864
3,3,2,3,2,45-54,1,-.371,.0422438004199954
3,3,2,3,3,45-54,1,-.536,-.117537823031968
3,3,3,1,1,45-54,1,.028,.1952632139749089
3,3,3,1,2,45-54,1,-.043,.1006669762127306
3,3,3,1,3,45-54,1,-.208,-.0472348753262574
3,3,3,2,1,45-54,1,-.095,.1990272504164687
3,3,3,2,2,45-54,1,-.166,.1099906109558319
3,3,3,2,3,45-54,1,-.331,-.0560830917306502
3,3,3,3,1,45-54,1,-.358,.0174104817275313
3,3,3,3,2,45-54,1,-.429,-.080660207484604
3,3,3,3,3,45-54,1,-.594,-.2152999320347128
1,1,1,1,1,45-54,0,1,.9806077834528628
1,1,1,1,2,45-54,0,.8480000000000001,.89999810913198
1,1,1,1,3,45-54,0,.414,.7213300087961752
1,1,1,2,1,45-54,0,.796,.9053298276648967
1,1,1,2,2,45-54,0,.7250000000000001,.8280864142013006
1,1,1,2,3,45-54,0,.291,.6488349495362599
1,1,1,3,1,45-54,0,.264,.8921134666740954
1,1,1,3,2,45-54,0,.193,.7757552178487208
1,1,1,3,3,45-54,0,.028,.5479706125600825
1,1,2,1,1,45-54,0,.883,.9119555440549756
1,1,2,1,2,45-54,0,.8120000000000001,.8266353443874253
1,1,2,1,3,45-54,0,.378,.642157063234178
1,1,2,2,1,45-54,0,.76,.8335450712123037
1,1,2,2,2,45-54,0,.6890000000000001,.7506351462356772
1,1,2,2,3,45-54,0,.255,.5728782103413931
1,1,2,3,1,45-54,0,.228,.7099597774823854
1,1,2,3,2,45-54,0,.157,.6128905014556406
1,1,2,3,3,45-54,0,-.008,.4079680564921371
1,1,3,1,1,45-54,0,.5560000000000001,.9479293489118208
1,1,3,1,2,45-54,0,.485,.8450350313335567
1,1,3,1,3,45-54,0,.3200000000000001,.5673549044600301
1,1,3,2,1,45-54,0,.4330000000000001,.8456164213111251
1,1,3,2,2,45-54,0,.362,.7415919198031012
1,1,3,2,3,45-54,0,.1970000000000001,.5026958225822116
1,1,3,3,1,45-54,0,.17,.4863402136962207
1,1,3,3,2,45-54,0,.099,.3770772672431624
1,1,3,3,3,45-54,0,-.0659999999999999,.1911208854693812
1,2,1,1,1,45-54,0,.8150000000000001,.9362650174880161
1,2,1,1,2,45-54,0,.7440000000000001,.8381844398349578
1,2,1,1,3,45-54,0,.3100000000000001,.6383070925835355
1,2,1,2,1,45-54,0,.6920000000000001,.8361003365448942
1,2,1,2,2,45-54,0,.6210000000000001,.7479748117690274
1,2,1,2,3,45-54,0,.1870000000000001,.5625469633478969
1,2,1,3,1,45-54,0,.16,.656236546309677
1,2,1,3,2,45-54,0,.089,.5459346057125533
1,2,1,3,3,45-54,0,-.076,.3243165122055853
1,2,2,1,1,45-54,0,.779,.8173301250171664
1,2,2,1,2,45-54,0,.7080000000000001,.7313467445751828
1,2,2,1,3,45-54,0,.274,.5456392220568475
1,2,2,2,1,45-54,0,.656,.7560920499470456
1,2,2,2,2,45-54,0,.5850000000000001,.6726800217441136
1,2,2,2,3,45-54,0,.151,.4919541967487206
1,2,2,3,1,45-54,0,.124,.553908199409232
1,2,2,3,2,45-54,0,.053,.4580052424292473
1,2,2,3,3,45-54,0,-.112,.2635102851052906
1,2,3,1,1,45-54,0,.4520000000000001,.6425086720742018
1,2,3,1,2,45-54,0,.3810000000000001,.5283852047359287
1,2,3,1,3,45-54,0,.2160000000000001,.3318208833327812
1,2,3,2,1,45-54,0,.3290000000000001,.6197272328118454
1,2,3,2,2,45-54,0,.2580000000000001,.5157169411211146
1,2,3,2,3,45-54,0,.0930000000000001,.3091928587380802
1,2,3,3,1,45-54,0,.0660000000000001,.3488783561197544
1,2,3,3,2,45-54,0,-.0049999999999999,.2541231610031118
1,2,3,3,3,45-54,0,-.1699999999999999,.1012273186634859
1,3,1,1,1,45-54,0,.4360000000000001,.9636389375722364
1,3,1,1,2,45-54,0,.3650000000000001,.87655090531654
1,3,1,1,3,45-54,0,.2000000000000001,.6310754207715185
1,3,1,2,1,45-54,0,.3130000000000001,.8812443405253045
1,3,1,2,2,45-54,0,.2420000000000001,.7912713089387672
1,3,1,2,3,45-54,0,.0770000000000001,.5554033877273048
1,3,1,3,1,45-54,0,.05,.496679518312199
1,3,1,3,2,45-54,0,-.0209999999999999,.3566526315251161
1,3,1,3,3,45-54,0,-.1859999999999999,.1426873627156064
1,3,2,1,1,45-54,0,.4000000000000001,.8184747035324069
1,3,2,1,2,45-54,0,.3290000000000001,.6933159447124642
1,3,2,1,3,45-54,0,.1640000000000001,.4132757786417761
1,3,2,2,1,45-54,0,.2770000000000001,.7471321110979997
1,3,2,2,2,45-54,0,.2060000000000001,.6430957826527634
1,3,2,2,3,45-54,0,.0410000000000001,.4054720965089499
1,3,2,3,1,45-54,0,.0140000000000001,.3840913921147169
1,3,2,3,2,45-54,0,-.0569999999999999,.2832043812489288
1,3,2,3,3,45-54,0,-.2219999999999999,.1059184775984364
1,3,3,1,1,45-54,0,.3420000000000001,.453660537132854
1,3,3,1,2,45-54,0,.2710000000000001,.3568790491995386
1,3,3,1,3,45-54,0,.1060000000000001,.1826038297581221
1,3,3,2,1,45-54,0,.2190000000000001,.4402142168647622
1,3,3,2,2,45-54,0,.1480000000000001,.3391960026745313
1,3,3,2,3,45-54,0,-.0169999999999999,.1746358863374284
1,3,3,3,1,45-54,0,-.0439999999999999,.2323693195117843
1,3,3,3,2,45-54,0,-.1149999999999999,.1453441928261874
1,3,3,3,3,45-54,0,-.2799999999999999,-.0051679434667469
2,1,1,1,1,45-54,0,.8500000000000001,.9139156750307754
2,1,1,1,2,45-54,0,.7790000000000001,.8266031747049348
2,1,1,1,3,45-54,0,.345,.6383100392283936
2,1,1,2,1,45-54,0,.7270000000000001,.8321883175037974
2,1,1,2,2,45-54,0,.6560000000000001,.7475862640266218
2,1,1,2,3,45-54,0,.222,.5660438243086596
2,1,1,3,1,45-54,0,.195,.6887621018449923
2,1,1,3,2,45-54,0,.124,.5842910667388428
2,1,1,3,3,45-54,0,-.041,.3619826871351525
2,1,2,1,1,45-54,0,.8140000000000001,.8203780839979716
2,1,2,1,2,45-54,0,.7430000000000001,.7374125628646794
2,1,2,1,3,45-54,0,.3089999999999999,.5567406405885705
2,1,2,2,1,45-54,0,.6910000000000001,.7597898810774832
2,1,2,2,2,45-54,0,.6200000000000001,.6790698434921981
2,1,2,2,3,45-54,0,.1859999999999999,.5002791306856802
2,1,2,3,1,45-54,0,.1589999999999999,.5775936333492656
2,1,2,3,2,45-54,0,.0879999999999999,.4795800794977075
2,1,2,3,3,45-54,0,-.0770000000000001,.2821912646784035
2,1,3,1,1,45-54,0,.487,.7042266474311097
2,1,3,1,2,45-54,0,.416,.5815892121313564
2,1,3,1,3,45-54,0,.251,.3433033885687545
2,1,3,2,1,45-54,0,.364,.6650766954082226
2,1,3,2,2,45-54,0,.293,.5598315760414971
2,1,3,2,3,45-54,0,.128,.3369687515063977
2,1,3,3,1,45-54,0,.101,.3428763642648554
2,1,3,3,2,45-54,0,.03,.246589957563424
2,1,3,3,3,45-54,0,-.135,.0773922245809337
2,2,1,1,1,45-54,0,.7460000000000001,.803206311618619
2,2,1,1,2,45-54,0,.6750000000000002,.7115128040306744
2,2,1,1,3,45-54,0,.241,.5099249265898558
2,2,1,2,1,45-54,0,.6230000000000001,.7416255971645861
2,2,1,2,2,45-54,0,.5520000000000002,.6545191376105367
2,2,1,2,3,45-54,0,.118,.4656513387940338
2,2,1,3,1,45-54,0,.091,.5019494029540975
2,2,1,3,2,45-54,0,.02,.4037508234439591
2,2,1,3,3,45-54,0,-.145,.1991078185863689
2,2,2,1,1,45-54,0,.7100000000000001,.7241099879696619
2,2,2,1,2,45-54,0,.6390000000000001,.6331969101510419
2,2,2,1,3,45-54,0,.205,.4436324326607943
2,2,2,2,1,45-54,0,.5870000000000001,.6663306448727706
2,2,2,2,2,45-54,0,.5160000000000001,.5752232102212067
2,2,2,2,3,45-54,0,.082,.3943658601780331
2,2,2,3,1,45-54,0,.055,.4436712874397948
2,2,2,3,2,45-54,0,-.016,.3532531983708665
2,2,2,3,3,45-54,0,-.181,.1606934061260119
2,2,3,1,1,45-54,0,.383,.4870373829983777
2,2,3,1,2,45-54,0,.312,.388734024585684
2,2,3,1,3,45-54,0,.147,.206922593781686
2,2,3,2,1,45-54,0,.26,.486035146387122
2,2,3,2,2,45-54,0,.189,.3895278575177682
2,2,3,2,3,45-54,0,.024,.1867843207277536
2,2,3,3,1,45-54,0,-.003,.2234396609746839
2,2,3,3,2,45-54,0,-.074,.1273962643157239
2,2,3,3,3,45-54,0,-.239,-.0249326320500481
2,3,1,1,1,45-54,0,.367,.7657604230106346
2,3,1,1,2,45-54,0,.296,.6168005179964489
2,3,1,1,3,45-54,0,.131,.317037668456984
2,3,1,2,1,45-54,0,.244,.7072527183297759
2,3,1,2,2,45-54,0,.173,.5888499514549863
2,3,1,2,3,45-54,0,.008,.3229351303308675
2,3,1,3,1,45-54,0,-.019,.3033005220012356
2,3,1,3,2,45-54,0,-.09,.2059300872764915
2,3,1,3,3,45-54,0,-.255,.0387618327798558
2,3,2,1,1,45-54,0,.331,.5938913105580276
2,3,2,1,2,45-54,0,.26,.4821318899764042
2,3,2,1,3,45-54,0,.095,.2498258684638285
2,3,2,2,1,45-54,0,.208,.5915327158618245
2,3,2,2,2,45-54,0,.137,.4872929913527749
2,3,2,2,3,45-54,0,-.028,.2551970420517765
2,3,2,3,1,45-54,0,-.055,.2491601904526247
2,3,2,3,2,45-54,0,-.126,.1515615110617658
2,3,2,3,3,45-54,0,-.291,-.0192363052474684
2,3,3,1,1,45-54,0,.273,.3432283187766777
2,3,3,1,2,45-54,0,.202,.2521512321680726
2,3,3,1,3,45-54,0,.037,.0986550474553221
2,3,3,2,1,45-54,0,.15,.3034054033188409
2,3,3,2,2,45-54,0,.079,.2070958302654568
2,3,3,2,3,45-54,0,-.086,.0574325283628339
2,3,3,3,1,45-54,0,-.113,.1347957777554421
2,3,3,3,2,45-54,0,-.184,.043188133398729
2,3,3,3,3,45-54,0,-.349,-.1024757332831413
3,1,1,1,1,45-54,0,.336,.9521870592858746
3,1,1,1,2,45-54,0,.265,.8568307569343986
3,1,1,1,3,45-54,0,.1,.5830250118167899
3,1,1,2,1,45-54,0,.213,.8571743519353526
3,1,1,2,2,45-54,0,.142,.7615689724259844
3,1,1,2,3,45-54,0,-.023,.5238980950829013
3,1,1,3,1,45-54,0,-.05,.4493150999430967
3,1,1,3,2,45-54,0,-.121,.3244813774754231
3,1,1,3,3,45-54,0,-.286,.107024492053275
3,1,2,1,1,45-54,0,.3,.7880005501574158
3,1,2,1,2,45-54,0,.229,.6707554419727727
3,1,2,1,3,45-54,0,.0640000000000001,.3984275171345543
3,1,2,2,1,45-54,0,.1770000000000001,.728493010489387
3,1,2,2,2,45-54,0,.1060000000000001,.6291684659456877
3,1,2,2,3,45-54,0,-.0589999999999999,.3968160893220974
3,1,2,3,1,45-54,0,-.086,.3661388627281579
3,1,2,3,2,45-54,0,-.157,.2644108201133845
3,1,2,3,3,45-54,0,-.322,.0766764134018315
3,1,3,1,1,45-54,0,.242,.4075365210874689
3,1,3,1,2,45-54,0,.171,.3159086041367537
3,1,3,1,3,45-54,0,.006,.1427113701228468
3,1,3,2,1,45-54,0,.119,.4076174093545418
3,1,3,2,2,45-54,0,.048,.3082822585942632
3,1,3,2,3,45-54,0,-.117,.13820764379379
3,1,3,3,1,45-54,0,-.144,.1936586963643385
3,1,3,3,2,45-54,0,-.215,.1062090666585129
3,1,3,3,3,45-54,0,-.38,-.0425410379798129
3,2,1,1,1,45-54,0,.232,.636570469776981
3,2,1,1,2,45-54,0,.161,.5000495345569058
3,2,1,1,3,45-54,0,-.0039999999999999,.2638071127705273
3,2,1,2,1,45-54,0,.109,.6209157301043966
3,2,1,2,2,45-54,0,.038,.5029206555936119
3,2,1,2,3,45-54,0,-.127,.2602413468873769
3,2,1,3,1,45-54,0,-.154,.2798707376489908
3,2,1,3,2,45-54,0,-.225,.1867157456566143
3,2,1,3,3,45-54,0,-.39,.0281988664887892
3,2,2,1,1,45-54,0,.196,.5220269373617219
3,2,2,1,2,45-54,0,.1250000000000001,.4165110313158418
3,2,2,1,3,45-54,0,-.04,.2139865462782913
3,2,2,2,1,45-54,0,.073,.5277161550764523
3,2,2,2,2,45-54,0,.002,.4242749299580791
3,2,2,2,3,45-54,0,-.163,.203825485929581
3,2,2,3,1,45-54,0,-.19,.2254207593824908
3,2,2,3,2,45-54,0,-.261,.1290970336276377
3,2,2,3,3,45-54,0,-.4259999999999999,-.028170582832693
3,2,3,1,1,45-54,0,.138,.3339500254442012
3,2,3,1,2,45-54,0,.067,.245475719755139
3,2,3,1,3,45-54,0,-.0979999999999999,.0886558363978929
3,2,3,2,1,45-54,0,.015,.295437651426452
3,2,3,2,2,45-54,0,-.056,.2005284623849764
3,2,3,2,3,45-54,0,-.221,.0551136884482486
3,2,3,3,1,45-54,0,-.248,.1288422059961495
3,2,3,3,2,45-54,0,-.319,.0391225072440589
3,2,3,3,3,45-54,0,-.484,-.1105328202485223
3,3,1,1,1,45-54,0,.122,.3643993147836168
3,3,1,1,2,45-54,0,.051,.2588386313353114
3,3,1,1,3,45-54,0,-.114,.0818534165316371
3,3,1,2,1,45-54,0,-.001,.379884703248675
3,3,1,2,2,45-54,0,-.072,.2735372285206872
